IDSTUD,IDSCHOOL,TOTWGTS,IS18C_plan_capacity,ASDAGE,SEX_female,IS34_lang,prnt_ed_M,IS17G_miss_meals,IS01_prop_sch_time,IS09_comm_modes,IS21_teach_sup,IS18E_adult_help,IS14A,IS14C,IS14K,IS17A,IS17C,IS17E,IS25A,IS25B,IS25C,IS25D,IS25E,IS25F,IS25G,IS25H,IS25J,IT05F_indiv,IT06D_indep,IP13D_prnt_sup,IP21_remote_prep,IP34_locale_size,IP34A_public,IP1G35C_prop_disadvan,IP03_tech
11020106,1102,23.06346402027027,3.0,13.5,0,2,3.0,2.0,1.0,1.0,3.75,3.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.85,3.6,3.0,4.0,5.0,0.0,2.0,0
11020107,1102,23.06346402027027,2.0,13.42,0,2,5.0,1.0,2.0,4.0,2.75,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.85,3.6,3.0,4.0,5.0,0.0,2.0,0
11020109,1102,23.06346402027027,2.0,13.92,0,2,3.0,3.0,5.0,4.0,3.25,2.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,,4.0,4.0,1.0,3.0,2.0,3.85,3.6,3.0,4.0,5.0,0.0,2.0,0
11020110,1102,23.06346402027027,2.0,13.08,1,2,4.0,1.0,1.0,2.0,2.75,1.0,2.0,3.0,2.0,4.0,1.0,1.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.85,3.6,3.0,4.0,5.0,0.0,2.0,0
11020112,1102,23.06346402027027,2.0,13.75,1,2,5.0,1.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,4.0,3.0,3.85,3.6,3.0,4.0,5.0,0.0,2.0,0
11020113,1102,23.06346402027027,,13.33,1,2,4.0,1.0,2.0,1.0,2.5,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.85,3.6,3.0,4.0,5.0,0.0,2.0,0
11020114,1102,23.06346402027027,3.0,13.58,1,2,4.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,3.85,3.6,3.0,4.0,5.0,0.0,2.0,0
11020115,1102,23.06346402027027,2.0,13.67,1,2,5.0,1.0,1.0,3.0,1.25,2.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.85,3.6,3.0,4.0,5.0,0.0,2.0,0
11020116,1102,23.06346402027027,3.0,14.5,1,2,3.5,4.0,1.0,4.0,2.75,1.0,1.0,3.0,1.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,2.0,1.0,4.0,1.0,3.85,3.6,3.0,4.0,5.0,0.0,2.0,0
11020117,1102,23.06346402027027,2.0,13.58,1,2,4.0,1.0,1.0,1.0,2.5,1.0,3.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,3.85,3.6,3.0,4.0,5.0,0.0,2.0,0
11020118,1102,23.06346402027027,1.0,13.58,1,2,5.0,1.0,1.0,2.0,2.5,2.0,2.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,1.0,3.85,3.6,3.0,4.0,5.0,0.0,2.0,0
11020119,1102,23.06346402027027,1.0,13.67,1,2,5.0,1.0,1.0,1.0,2.5,2.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.85,3.6,3.0,4.0,5.0,0.0,2.0,0
11020120,1102,23.06346402027027,1.0,13.42,1,2,3.5,2.0,1.0,3.0,2.25,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.85,3.6,3.0,4.0,5.0,0.0,2.0,0
11040101,1104,17.02935852286902,3.0,13.25,1,2,4.5,1.0,3.0,3.0,2.75,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,4.0,4.0,3.6153846153846154,3.4615384615384617,2.0,4.0,5.0,0.0,1.0,1
11040102,1104,17.02935852286902,1.0,14.0,0,2,,1.0,5.0,2.0,2.5,1.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,3.6153846153846154,3.4615384615384617,2.0,4.0,5.0,0.0,1.0,1
11040104,1104,17.02935852286902,,14.33,0,2,,2.0,5.0,4.0,,,4.0,3.0,,3.0,4.0,2.0,,,,,,,,,,3.6153846153846154,3.4615384615384617,2.0,4.0,5.0,0.0,1.0,1
11040105,1104,17.02935852286902,1.0,13.33,0,2,5.0,1.0,3.0,1.0,2.5,2.0,3.0,3.0,4.0,4.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,3.6153846153846154,3.4615384615384617,2.0,4.0,5.0,0.0,1.0,1
11040106,1104,17.02935852286902,3.0,14.0,0,2,5.0,1.0,3.0,2.0,2.25,2.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.6153846153846154,3.4615384615384617,2.0,4.0,5.0,0.0,1.0,1
11040107,1104,17.02935852286902,1.0,13.5,1,2,,3.0,4.0,2.0,2.25,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.6153846153846154,3.4615384615384617,2.0,4.0,5.0,0.0,1.0,1
11040109,1104,17.02935852286902,2.0,14.0,0,2,4.5,,1.0,1.0,3.0,,3.0,,,,2.0,,,4.0,,,,,,,,3.6153846153846154,3.4615384615384617,2.0,4.0,5.0,0.0,1.0,1
11040110,1104,17.02935852286902,2.0,13.58,0,2,,1.0,4.0,2.0,2.6666667,2.0,2.0,2.0,,3.0,1.0,3.0,,,,,,,,,,3.6153846153846154,3.4615384615384617,2.0,4.0,5.0,0.0,1.0,1
11040113,1104,17.02935852286902,3.0,14.25,1,2,5.0,1.0,2.0,4.0,3.25,3.0,1.0,4.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.6153846153846154,3.4615384615384617,2.0,4.0,5.0,0.0,1.0,1
11040114,1104,17.02935852286902,2.0,13.25,0,2,5.0,2.0,5.0,2.0,2.75,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,4.0,1.0,3.0,2.0,3.6153846153846154,3.4615384615384617,2.0,4.0,5.0,0.0,1.0,1
11040116,1104,17.02935852286902,2.0,13.5,0,2,4.5,2.0,4.0,2.0,2.5,3.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.6153846153846154,3.4615384615384617,2.0,4.0,5.0,0.0,1.0,1
11040118,1104,17.02935852286902,1.0,13.67,0,2,4.0,1.0,2.0,2.0,2.25,3.0,2.0,3.0,4.0,4.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.6153846153846154,3.4615384615384617,2.0,4.0,5.0,0.0,1.0,1
11040119,1104,17.02935852286902,1.0,13.08,1,2,4.0,2.0,4.0,3.0,2.75,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.6153846153846154,3.4615384615384617,2.0,4.0,5.0,0.0,1.0,1
11060102,1106,35.43951221621621,3.0,13.17,1,2,5.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.9,3.35,2.0,4.0,5.0,0.0,2.0,1
11060103,1106,35.43951221621621,2.0,12.92,1,2,5.0,1.0,1.0,2.0,,2.0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.9,3.35,2.0,4.0,5.0,0.0,2.0,1
11060107,1106,35.43951221621621,3.0,14.25,1,2,2.0,1.0,3.0,2.0,2.75,2.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.9,3.35,2.0,4.0,5.0,0.0,2.0,1
11060108,1106,35.43951221621621,2.0,13.42,1,2,4.0,1.0,3.0,2.0,2.25,3.0,3.0,2.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.9,3.35,2.0,4.0,5.0,0.0,2.0,1
11060109,1106,35.43951221621621,3.0,14.33,0,2,5.0,1.0,1.0,3.0,1.75,3.0,3.0,4.0,4.0,3.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.9,3.35,2.0,4.0,5.0,0.0,2.0,1
11060112,1106,35.43951221621621,2.0,13.75,0,2,5.0,1.0,1.0,4.0,2.75,2.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.9,3.35,2.0,4.0,5.0,0.0,2.0,1
11060113,1106,35.43951221621621,2.0,13.0,0,2,3.5,1.0,1.0,2.0,2.75,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,,2.0,2.0,2.0,3.0,2.0,3.9,3.35,2.0,4.0,5.0,0.0,2.0,1
11060114,1106,35.43951221621621,2.0,13.42,0,2,4.0,1.0,1.0,3.0,3.25,2.0,2.0,3.0,3.0,4.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,1.0,3.9,3.35,2.0,4.0,5.0,0.0,2.0,1
11060116,1106,35.43951221621621,,14.17,1,2,,,1.0,3.0,,,,,,,,,,,,,,,,,,3.9,3.35,2.0,4.0,5.0,0.0,2.0,1
11060118,1106,35.43951221621621,1.0,13.83,0,2,5.0,1.0,3.0,2.0,3.75,2.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.9,3.35,2.0,4.0,5.0,0.0,2.0,1
11060119,1106,35.43951221621621,2.0,15.92,0,2,5.0,1.0,3.0,3.0,2.75,2.0,2.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.9,3.35,2.0,4.0,5.0,0.0,2.0,1
11070101,1107,14.92873677177177,3.0,12.75,1,2,4.5,2.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,3.7222222222222223,3.5555555555555554,2.0,4.0,5.0,0.0,1.0,1
11070102,1107,14.92873677177177,1.0,13.42,1,2,,2.0,5.0,2.0,,2.0,3.0,2.0,,3.0,1.0,2.0,,,,,,,,,,3.7222222222222223,3.5555555555555554,2.0,4.0,5.0,0.0,1.0,1
11070104,1107,14.92873677177177,3.0,14.75,0,2,5.0,2.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,3.0,1.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,3.7222222222222223,3.5555555555555554,2.0,4.0,5.0,0.0,1.0,1
11070105,1107,14.92873677177177,1.0,13.17,1,2,5.0,1.0,4.0,2.0,2.5,2.0,3.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,3.7222222222222223,3.5555555555555554,2.0,4.0,5.0,0.0,1.0,1
11070106,1107,14.92873677177177,2.0,13.17,1,2,5.0,1.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.7222222222222223,3.5555555555555554,2.0,4.0,5.0,0.0,1.0,1
11070107,1107,14.92873677177177,2.0,13.75,1,2,5.0,1.0,1.0,2.0,2.5,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.7222222222222223,3.5555555555555554,2.0,4.0,5.0,0.0,1.0,1
11070108,1107,14.92873677177177,2.0,13.5,0,2,5.0,1.0,1.0,1.0,2.5,2.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,3.7222222222222223,3.5555555555555554,2.0,4.0,5.0,0.0,1.0,1
11070109,1107,14.92873677177177,2.0,13.92,0,2,5.0,1.0,4.0,1.0,2.75,1.0,2.0,4.0,4.0,4.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.7222222222222223,3.5555555555555554,2.0,4.0,5.0,0.0,1.0,1
11070110,1107,14.92873677177177,2.0,13.92,0,2,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,3.7222222222222223,3.5555555555555554,2.0,4.0,5.0,0.0,1.0,1
11070111,1107,14.92873677177177,1.0,13.75,1,2,5.0,1.0,1.0,2.0,2.75,2.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,3.7222222222222223,3.5555555555555554,2.0,4.0,5.0,0.0,1.0,1
11070112,1107,14.92873677177177,2.0,14.0,0,2,5.0,1.0,1.0,2.0,2.5,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.7222222222222223,3.5555555555555554,2.0,4.0,5.0,0.0,1.0,1
11070113,1107,14.92873677177177,3.0,14.17,0,2,5.0,2.0,1.0,2.0,2.75,2.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7222222222222223,3.5555555555555554,2.0,4.0,5.0,0.0,1.0,1
11070114,1107,14.92873677177177,3.0,13.58,0,2,4.5,1.0,1.0,2.0,2.75,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,3.7222222222222223,3.5555555555555554,2.0,4.0,5.0,0.0,1.0,1
11070115,1107,14.92873677177177,,14.25,1,2,,,2.0,,,,,,,,,,,,,,,,,,,3.7222222222222223,3.5555555555555554,2.0,4.0,5.0,0.0,1.0,1
11070116,1107,14.92873677177177,2.0,14.5,1,2,5.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.7222222222222223,3.5555555555555554,2.0,4.0,5.0,0.0,1.0,1
11070117,1107,14.92873677177177,2.0,13.42,0,2,3.5,1.0,5.0,2.0,2.75,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.7222222222222223,3.5555555555555554,2.0,4.0,5.0,0.0,1.0,1
11070118,1107,14.92873677177177,2.0,13.58,0,2,5.0,1.0,4.0,2.0,2.25,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.7222222222222223,3.5555555555555554,2.0,4.0,5.0,0.0,1.0,1
11070119,1107,14.92873677177177,3.0,13.83,1,2,4.0,4.0,1.0,2.0,2.75,2.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.7222222222222223,3.5555555555555554,2.0,4.0,5.0,0.0,1.0,1
11100101,1110,16.35670027027027,1.0,13.33,0,3,4.5,4.0,4.0,1.0,3.5,2.0,,4.0,4.0,4.0,3.0,2.0,,4.0,,,,,4.0,,4.0,4.0,3.2857142857142856,2.0,4.0,4.0,0.0,5.0,2
11100102,1110,16.35670027027027,3.0,15.17,0,4,2.5,1.0,1.0,2.0,2.75,3.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.2857142857142856,2.0,4.0,4.0,0.0,5.0,2
11100103,1110,16.35670027027027,1.0,13.25,0,4,3.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,,4.0,2.0,3.0,,2.0,4.0,2.0,4.0,3.2857142857142856,2.0,4.0,4.0,0.0,5.0,2
11100104,1110,16.35670027027027,,14.33,0,3,2.5,,5.0,1.0,,,,,,,,3.0,,,,,,3.0,1.0,,,4.0,3.2857142857142856,2.0,4.0,4.0,0.0,5.0,2
11100105,1110,16.35670027027027,3.0,13.92,0,4,3.5,1.0,1.0,,3.5,2.0,,,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,3.2857142857142856,2.0,4.0,4.0,0.0,5.0,2
11100106,1110,16.35670027027027,2.0,13.58,0,4,2.5,4.0,1.0,4.0,2.25,1.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.2857142857142856,2.0,4.0,4.0,0.0,5.0,2
11100107,1110,16.35670027027027,3.0,12.83,0,4,4.5,1.0,1.0,3.0,2.25,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.2857142857142856,2.0,4.0,4.0,0.0,5.0,2
11100108,1110,16.35670027027027,1.0,15.0,0,4,3.0,,1.0,0.0,2.0,1.0,,1.0,,4.0,,1.0,,,,,,,,,,4.0,3.2857142857142856,2.0,4.0,4.0,0.0,5.0,2
11100109,1110,16.35670027027027,2.0,13.58,0,4,5.0,1.0,1.0,4.0,2.75,3.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,3.2857142857142856,2.0,4.0,4.0,0.0,5.0,2
11100110,1110,16.35670027027027,1.0,14.25,0,4,2.5,2.0,1.0,4.0,2.75,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.2857142857142856,2.0,4.0,4.0,0.0,5.0,2
11100112,1110,16.35670027027027,2.0,14.0,1,4,4.5,1.0,4.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,3.2857142857142856,2.0,4.0,4.0,0.0,5.0,2
11100113,1110,16.35670027027027,3.0,15.08,1,3,1.5,1.0,1.0,3.0,2.75,3.0,3.0,4.0,4.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,1.0,4.0,3.2857142857142856,2.0,4.0,4.0,0.0,5.0,2
11100114,1110,16.35670027027027,2.0,13.75,1,4,4.0,1.0,1.0,2.0,2.75,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,3.2857142857142856,2.0,4.0,4.0,0.0,5.0,2
11100115,1110,16.35670027027027,2.0,14.58,1,4,4.5,1.0,1.0,2.0,2.75,3.0,2.0,4.0,3.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.2857142857142856,2.0,4.0,4.0,0.0,5.0,2
11100116,1110,16.35670027027027,2.0,13.58,1,4,3.0,,5.0,4.0,3.5,2.0,2.0,4.0,,3.0,,1.0,,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.2857142857142856,2.0,4.0,4.0,0.0,5.0,2
11100117,1110,16.35670027027027,2.0,14.17,1,4,3.0,4.0,1.0,2.0,2.5,2.0,3.0,2.0,4.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.2857142857142856,2.0,4.0,4.0,0.0,5.0,2
11100118,1110,16.35670027027027,1.0,13.5,1,4,4.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.2857142857142856,2.0,4.0,4.0,0.0,5.0,2
11100119,1110,16.35670027027027,2.0,14.25,1,4,4.0,2.0,1.0,2.0,3.75,2.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,3.2857142857142856,2.0,4.0,4.0,0.0,5.0,2
11100120,1110,16.35670027027027,,13.42,0,2,,,1.0,2.0,,,,,,,,,,,,,,,,,,4.0,3.2857142857142856,2.0,4.0,4.0,0.0,5.0,2
11110101,1111,31.12839526351351,1.0,13.42,1,3,4.5,1.0,2.0,1.0,2.25,2.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,3.8,3.3333333333333335,3.0,4.0,5.0,0.0,1.0,2
11110102,1111,31.12839526351351,2.0,12.75,1,2,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,3.8,3.3333333333333335,3.0,4.0,5.0,0.0,1.0,2
11110103,1111,31.12839526351351,3.0,13.58,1,2,3.0,3.0,2.0,1.0,2.75,3.0,3.0,4.0,4.0,4.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,4.0,1.0,3.8,3.3333333333333335,3.0,4.0,5.0,0.0,1.0,2
11110104,1111,31.12839526351351,1.0,12.92,1,2,3.5,1.0,2.0,3.0,2.75,3.0,2.0,2.0,4.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.8,3.3333333333333335,3.0,4.0,5.0,0.0,1.0,2
11110105,1111,31.12839526351351,2.0,13.5,1,2,4.5,1.0,1.0,2.0,2.5,3.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.8,3.3333333333333335,3.0,4.0,5.0,0.0,1.0,2
11110106,1111,31.12839526351351,1.0,13.58,1,2,4.5,1.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.8,3.3333333333333335,3.0,4.0,5.0,0.0,1.0,2
11110107,1111,31.12839526351351,3.0,12.67,1,2,3.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.8,3.3333333333333335,3.0,4.0,5.0,0.0,1.0,2
11110108,1111,31.12839526351351,2.0,13.0,1,2,4.0,1.0,1.0,2.0,2.75,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,4.0,3.0,3.8,3.3333333333333335,3.0,4.0,5.0,0.0,1.0,2
11110109,1111,31.12839526351351,2.0,13.58,0,2,5.0,3.0,2.0,1.0,3.5,1.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.8,3.3333333333333335,3.0,4.0,5.0,0.0,1.0,2
11110110,1111,31.12839526351351,2.0,13.08,0,2,2.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,3.0,1.0,3.8,3.3333333333333335,3.0,4.0,5.0,0.0,1.0,2
11110111,1111,31.12839526351351,2.0,13.0,0,2,4.0,2.0,3.0,2.0,2.75,2.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,3.8,3.3333333333333335,3.0,4.0,5.0,0.0,1.0,2
11110112,1111,31.12839526351351,1.0,12.83,0,2,5.0,4.0,2.0,3.0,2.5,3.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,3.8,3.3333333333333335,3.0,4.0,5.0,0.0,1.0,2
11110113,1111,31.12839526351351,3.0,13.0,0,2,5.0,4.0,1.0,2.0,3.25,3.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.8,3.3333333333333335,3.0,4.0,5.0,0.0,1.0,2
11110114,1111,31.12839526351351,2.0,13.67,0,2,5.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,3.8,3.3333333333333335,3.0,4.0,5.0,0.0,1.0,2
11110115,1111,31.12839526351351,1.0,12.83,0,2,4.5,1.0,5.0,1.0,2.75,2.0,3.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.8,3.3333333333333335,3.0,4.0,5.0,0.0,1.0,2
11110116,1111,31.12839526351351,2.0,12.67,0,2,3.5,3.0,1.0,2.0,2.75,2.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,3.8,3.3333333333333335,3.0,4.0,5.0,0.0,1.0,2
11110117,1111,31.12839526351351,1.0,13.42,0,2,2.0,4.0,5.0,1.0,3.25,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.8,3.3333333333333335,3.0,4.0,5.0,0.0,1.0,2
11110118,1111,31.12839526351351,2.0,13.5,1,2,2.5,2.0,1.0,2.0,2.75,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.8,3.3333333333333335,3.0,4.0,5.0,0.0,1.0,2
11110119,1111,31.12839526351351,3.0,12.42,1,2,3.0,4.0,1.0,4.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.8,3.3333333333333335,3.0,4.0,5.0,0.0,1.0,2
11110120,1111,31.12839526351351,3.0,13.58,1,2,4.5,4.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.8,3.3333333333333335,3.0,4.0,5.0,0.0,1.0,2
11120101,1112,18.63920459594595,2.0,14.17,0,2,5.0,3.0,1.0,4.0,2.25,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.052631578947368,3.4,2.0,3.0,5.0,0.0,3.0,0
11120102,1112,18.63920459594595,2.0,13.67,0,2,3.0,1.0,2.0,2.0,2.75,2.0,2.0,4.0,2.0,4.0,1.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,4.052631578947368,3.4,2.0,3.0,5.0,0.0,3.0,0
11120103,1112,18.63920459594595,1.0,14.25,0,2,4.0,1.0,1.0,0.0,3.0,2.0,1.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,1.0,2.0,4.0,1.0,4.052631578947368,3.4,2.0,3.0,5.0,0.0,3.0,0
